Episodes,Episodic Return,Epsilon
625,6,0.9064000000000103
626,0,0.9062500000000103
627,8,0.9061000000000103
628,87,0.9059500000000104
629,30,0.9058000000000104
630,14,0.9056500000000104
631,17,0.9055000000000104
632,31,0.9053500000000104
633,19,0.9052000000000104
634,21,0.9050500000000105
635,28,0.9049000000000105
636,-3,0.9047500000000105
637,35,0.9046000000000105
638,76,0.9044500000000105
639,14,0.9043000000000105
640,-23,0.9041500000000106
641,-25,0.9040000000000106
642,27,0.9038500000000106
643,10,0.9037000000000106
644,-5,0.9035500000000106
645,28,0.9034000000000106
646,65,0.9032500000000107
647,19,0.9031000000000107
648,71,0.9029500000000107
649,15,0.9028000000000107
650,-5,0.9026500000000107
651,25,0.9025000000000107
652,18,0.9023500000000108
653,20,0.9022000000000108
654,29,0.9020500000000108
655,36,0.9019000000000108
656,25,0.9017500000000108
657,76,0.9016000000000108
658,4,0.9014500000000109
659,41,0.9013000000000109
660,18,0.9011500000000109
661,71,0.9010000000000109
662,28,0.9008500000000109
663,84,0.9007000000000109
664,69,0.900550000000011
665,35,0.900400000000011
666,27,0.900250000000011
667,22,0.900100000000011
668,7,0.899950000000011
669,27,0.899800000000011
670,83,0.899650000000011
671,31,0.8995000000000111
672,32,0.8993500000000111
673,-13,0.8992000000000111
674,21,0.8990500000000111
675,25,0.8989000000000111
676,68,0.8987500000000112
677,28,0.8986000000000112
678,10,0.8984500000000112
679,16,0.8983000000000112
680,0,0.8981500000000112
681,5,0.8980000000000112
682,66,0.8978500000000113
683,-8,0.8977000000000113
684,33,0.8975500000000113
685,17,0.8974000000000113
686,92,0.8972500000000113
687,0,0.8971000000000113
688,88,0.8969500000000113
689,93,0.8968000000000114
690,16,0.8966500000000114
691,20,0.8965000000000114
692,72,0.8963500000000114
693,62,0.8962000000000114
694,-16,0.8960500000000114
695,24,0.8959000000000115
696,23,0.8957500000000115
697,23,0.8956000000000115
698,14,0.8954500000000115
699,24,0.8953000000000115
700,21,0.8951500000000115
701,22,0.8950000000000116
702,32,0.8948500000000116
703,-3,0.8947000000000116
704,32,0.8945500000000116
705,6,0.8944000000000116
706,-4,0.8942500000000116
707,86,0.8941000000000117
708,6,0.8939500000000117
709,18,0.8938000000000117
710,75,0.8936500000000117
711,12,0.8935000000000117
712,56,0.8933500000000117
713,13,0.8932000000000118
714,68,0.8930500000000118
715,15,0.8929000000000118
716,36,0.8927500000000118
717,86,0.8926000000000118
718,20,0.8924500000000118
